id,input,prediction,rhetorical_figure,explanation,expected_output,raw_generation
test_52,"Bergoglio presenta il suo libro: ""Nessun peccato è troppo grande per Dio"". E i cardinali dietro a battersi il cinque. [@user]",The sentence shows a sudden change of the topic. That's why is an example of EX:CONTEXT SHIFT.,EX:CONTEXT SHIFT,shows a sudden change of the topic,The sentence shows a sudden change of the topic. That's why is an example of EX:CONTEXT SHIFT.,"<s> [INST] Given the ironic sentence (INPUT), identify and return the rhetorical figure it exemplifies in (OUTPUT). Explain your reasoning first, and then answer with the rhetorical figure. [/INST] [INPUT] Bergoglio presenta il suo libro: ""Nessun peccato è troppo grande per Dio"". E i cardinali dietro a battersi il cinque. [@user] [/INPUT] [OUTPUT] The sentence shows a sudden change of the topic. That's why is an example of EX:CONTEXT SHIFT. [/OUTPUT] </s> [INST] The sentence contains a proposition that fails to make sense against the reality. That's why is an example of IM:FALSE ASSERTION. [/INST] </s> <s> [INST] The sentence presents two opposite ideas. That's why is an example of EX:IRONY. [/INST] </s> <s> [INST] The sentence reduces the facts of an idea considered unpleasant in order to soften the reality. That's why is an example of EX:OPTIMISM. [/INST] </s> <s> [INST] The sentence involves similarity between two things that have different ontological concepts. That's why is an example of ANALOGY. [/INST] </s> <s> [INST] The sentence expresses a thought that opposes the commonly accepted opinion. That's why is an example of CONTRAPOSITION. [/INST] </s> <s> [INST] The sentence contains a figure of speech that is used to make someone angry. That's why is an example of INVective. [/INST] </s> <s> [INST] The sentence reduces the complexity of an idea by simplifying it. That's why is an example of EX:SIMPLETION. [/INST] </s> <s> [INST] The sentence shows a change of the topic in order to avoid an unpleasant question. That's why is an example of EX:DEFLECTION. [/INST] </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s"
test_78,"Si dorme meglio con il Gran premio di formula1, come sottofondo, o con la voce di Mario #Monti? E' tosta ...",The sentence asks a question in order to make a point rather than to elicit an answer. That's why is an example of RHETORICAL QUESTION.,RHETORICAL QUESTION,asks a question in order to make a point rather than to elicit an answer,The sentence asks a question in order to make a point rather than to elicit an answer. That's why is an example of RHETORICAL QUESTION.,"<s> [INST] Given the ironic sentence (INPUT), identify and return the rhetorical figure it exemplifies in (OUTPUT). Explain your reasoning first, and then answer with the rhetorical figure. [/INST] [INPUT] Si dorme meglio con il Gran premio di formula1, come sottofondo, o con la voce di Mario #Monti? E' tosta ... [/INPUT] [OUTPUT] The sentence asks a question in order to make a point rather than to elicit an answer. That's why is an example of RHETORICAL QUESTION. [/OUTPUT] </s> [INST] Given the sentence shows a sudden change of the topic. That's why is an example of EX:CONTEXT SHIFT. [/INST] </s> <s> [INST] The sentence asks a question in order to make a point rather than to elicit an answer. That's why is an example of RHETORICAL QUESTION. [/INST] </s> <s> [INST] The sentence shows a sudden change of the topic. That's why is an example of EX:CONTEXT SHIFT. [/INST] </s> </s> <s> [INST] The sentence asks a question in order to make a point rather than to elicit an answer. That's why is an example of RHETORICAL QUESTION. [/INST] </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s>"
test_94,"Ma la ""buona scuola"" cambierà tutto. Vero, Renzie? Ah, se le leggi si facessero a suon di linee guida...... http://t.co/bdqOXO1D7w",The sentence reduces the facts of an idea considered unpleasant in order to soften the reality. That's why is an example of EUPHEMISM.,RHETORICAL QUESTION,asks a question in order to make a point rather than to elicit an answer,The sentence asks a question in order to make a point rather than to elicit an answer. That's why is an example of RHETORICAL QUESTION.,"<s> [INST] Given the ironic sentence (INPUT), identify and return the rhetorical figure it exemplifies in (OUTPUT). Explain your reasoning first, and then answer with the rhetorical figure. [/INST] [INPUT] Ma la ""buona scuola"" cambierà tutto. Vero, Renzie? Ah, se le leggi si facessero a suon di linee guida...... http://t.co/bdqOXO1D7w [/INPUT] [OUTPUT] The sentence reduces the facts of an idea considered unpleasant in order to soften the reality. That's why is an example of EUPHEMISM. [/OUTPUT] </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s"
test_116,Pare che #ForzaItalia sia pronta a sostenere anche #labuonascuola di #Renzi. Ormai sono in maggioranza. #Roma #Scuola,The sentence presents a contradiction that is explicit. That's why is an example of EX:OXYMORON PARADOX.,EX:OXYMORON PARADOX,presents a contradiction that is explicit,The sentence presents a contradiction that is explicit. That's why is an example of EX:OXYMORON PARADOX.,"<s> [INST] Given the ironic sentence (INPUT), identify and return the rhetorical figure it exemplifies in (OUTPUT). Explain your reasoning first, and then answer with the rhetorical figure. [/INST] [INPUT] Pare che #ForzaItalia sia pronta a sostenere anche #labuonascuola di #Renzi. Ormai sono in maggioranza. #Roma #Scuola [/INPUT] [OUTPUT] The sentence presents a contradiction that is explicit. That's why is an example of EX:OXYMORON PARADOX. [/OUTPUT] </s> </s> [INST] The sentence involves similarity between two things that have different ontological concepts. That's why is an example of ANALOGY. [/INST] </s> </s> [INST] The sentence expresses an idea or opinion that is sudden or gives the impression of suddenness. That's why is an example of EPIPHANY. [/INST] </s> </s> [INST] The sentence contains a proposition that fails to make sense against the reality. That's why is an example of IM:FALSE ASSERTION. [/INST] </s> </s> [INST] The sentence shows a thing from different angles in order to get a more complete description. That's why is an example of ANALYSIS. [/INST] </s> </s> [INST] The sentence involves a situation that is not what it seems to be. That's why is an example of IRONY. [/INST] </s> </s> [INST] The sentence expresses a strong emotion. That's why is an example of INTERJCTION. [/INST] </s> </s> [INST] The sentence contains a figure of speech that is used to make someone else's idea seem worse than it is. That's why is an example of UNDERSTATEMENT. [/INST] </s> </s> [INST] The sentence involves a situation that is used to illustrate a point. That's why is an example of EXAMPLE. [/INST] </s> </s> [INST] The sentence expresses a statement that is sometimes true and sometimes false. That's why is an example of AXIOM. [/INST] </s> </s> [INST] The sentence contains a statement that is used to make an assertion. That's why is an example of ASSERTION. [/INST] </s> </s"
test_131,anche un po' di competenze grammaticali per la suddivisione delle sillabe negli a capo .. #labuonascuola http://t.co/G90eDKpgow,The sentence shows a sudden change of the topic. That's why is an example of EX:CONTEXT SHIFT.,OTHER,expresses situational irony,The sentence expresses situational irony. That's why is an example of OTHER.,"<s> [INST] Given the ironic sentence (INPUT), identify and return the rhetorical figure it exemplifies in (OUTPUT). Explain your reasoning first, and then answer with the rhetorical figure. [/INST] [INPUT] anche un po' di competenze grammaticali per la suddivisione delle sillabe negli a capo .. #labuonascuola http://t.co/G90eDKpgow [/INPUT] [OUTPUT] The sentence shows a sudden change of the topic. That's why is an example of EX:CONTEXT SHIFT. [/OUTPUT] </s> [INST] The sentence contains a proposition that fails to make sense against the reality. That's why is an example of IM:FALSE ASSERTION. [/INST] </s> <s> [INST] The sentence presents two opposite ideas. That's why is an example of EX:IRONY. [/INST] </s> <s> [INST] The sentence reduces the facts of an idea considered unpleasant in order to soften the reality. That's why is an example of EUPHEMISM. [/INST] </s> <s> [INST] The sentence involves two situations that seem different but have a common element. That's why is an example of EX:ANALOGY. [/INST] </s> <s> [INST] The sentence shows a sudden change of the topic. That's why is an example of EX:CONTEXT SHIFT. [/INST] </s> </s> <s> [INST] The sentence presents a contradiction. That's why is an example of EX:OXIMORON. [/INST] </s> </s>"
test_65,"Di #Grillo apprezzo la profondità di pensiero e i toni pacati, ma ora scusate, vado a fare il bucato con quella palla magica di merda.",The sentence contains a proposition that fails to make sense against the reality. That's why is an example of IM:FALSE ASSERTION.,IM:FALSE ASSERTION,contains a proposition that fails to make sense against the reality,The sentence contains a proposition that fails to make sense against the reality. That's why is an example of IM:FALSE ASSERTION.,"<s> [INST] Given the ironic sentence (INPUT), identify and return the rhetorical figure it exemplifies in (OUTPUT). Explain your reasoning first, and then answer with the rhetorical figure. [/INST] [INPUT] Di #Grillo apprezzo la profondità di pensiero e i toni pacati, ma ora scusate, vado a fare il bucato con quella palla magica di merda. [/INPUT] [OUTPUT] The sentence contains a proposition that fails to make sense against the reality. That's why is an example of IM:FALSE ASSERTION. [/OUTPUT] </s> [INST] The sentence shows a sudden change of the topic. That's why is an example of IM:NONSEQUITUR. [/INST] </s> <s> [INST] The sentence involves similarity between two things that have different ontological concepts. That's why is an example of ANALOGY. [/INST] </s> <s> [INST] The sentence expresses an idea that is opposite to the truth. That's why is an example of IRONY. [/INST] </s> <s> [INST] The sentence reduces the facts of an idea considered unpleasant in order to soften the reality. That's why is an example of EUPHEMISM. [/INST] </s> </s> <s> [INST] The sentence involves a contradiction. That's why is an example of OXYMORON. [/INST] </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s>"
test_28,Credo che Mario Monti abbia dei seri problemi con l'italiano ... secondo me si é confuso con la parola utopico piuttosto che monotono!,The sentence involves similarity between two things that have different ontological concepts. That's why is an example of ANALOGY.,EUPHEMISM,reduces the facts of an idea considered unpleasant in order to soften the reality,The sentence reduces the facts of an idea considered unpleasant in order to soften the reality. That's why is an example of EUPHEMISM.,"<s> [INST] Given the ironic sentence (INPUT), identify and return the rhetorical figure it exemplifies in (OUTPUT). Explain your reasoning first, and then answer with the rhetorical figure. [/INST] [INPUT] Credo che Mario Monti abbia dei seri problemi con l'italiano ... secondo me si é confuso con la parola utopico piuttosto che monotono! [/INPUT] [OUTPUT] The sentence involves similarity between two things that have different ontological concepts. That's why is an example of ANALOGY. [/OUTPUT] </s> [INST] The sentence presents a contradiction that is explicit. That's why is an example of OXYMORON. [/INST] </s> [INST] The sentence expresses situational irony. That's why is an example of OTHER. [/INST] </s> [INST] The sentence shows a sudden change of the topic. That's why is an example of EX:CONTEXTUAL SHIFT. [/INST] </s> [INST] The sentence contains a figure of speech that is used to make a strong impression or emphasize a point. That's why is an example of HYPERBOLE. [/INST] </s> [INST] The sentence involves a comparison between two things that are unlike each other. That's why is an example of SIMILE. [/INST] </s> [INST] The sentence expresses irony. That's why is an example of OTHER. [/INST] </s> [INST] The sentence contains a proposition that fails to make sense against the reality. That's why is an example of IM:FALSE ASSERTION. [/INST] </s> [INST] The sentence shows a sudden change of the topic. That's why is an example of EX:CONTEXTUAL SHIFT. [/INST] </s> [INST] The sentence involves similarity between two things that have different ontological concepts. That's why is an example of ANALOGY. [/INST] </s> [INST] The sentence contains a figure of speech that is used to make a strong impression or emphasize a point. That's why is an example of HYPERBOLE. [/INST] </s> [INST] The sentence expresses situational irony. That's why is an example of OTHER. [/INST] </s> [INST] The sentence involves a comparison between two things that are unlike each other. That's why is an example of SIMILE."
test_70,"la buona scuola, secondo renzi, si fa tenendo bloccato il contratto dei docenti da 6 anni, tagliando 615 milioni ... http://t.co/zgSyhmSqcr",The sentence presents a contradiction that is explicit. That's why is an example of EX:OXYMORON PARADOX.,IM:FALSE ASSERTION,contains a proposition that fails to make sense against the reality,The sentence contains a proposition that fails to make sense against the reality. That's why is an example of IM:FALSE ASSERTION.,"<s> [INST] Given the ironic sentence (INPUT), identify and return the rhetorical figure it exemplifies in (OUTPUT). Explain your reasoning first, and then answer with the rhetorical figure. [/INST] [INPUT] la buona scuola, secondo renzi, si fa tenendo bloccato il contratto dei docenti da 6 anni, tagliando 615 milioni ... http://t.co/zgSyhmSqcr [/INPUT] [OUTPUT] The sentence presents a contradiction that is explicit. That's why is an example of EX:OXYMORON PARADOX. [/OUTPUT] </s> [INST] The sentence involves similarity between two things that have different ontological concepts. That's why is an example of ANALOGY. [/INST] </s> <s> [INST] The sentence expresses an idea that is opposite to the truth. That's why is an example of IRONY. [/INST] </s> <s> [INST] The sentence shows a sudden change of the topic. That's why is an example of EX:PARADOX. [/INST] </s> <s> [INST] The sentence involves a comparison between two things that are unlike each other. That's why is an example of SIMILE. [/INST] </s> </s> <s> [INST] The sentence expresses a sentiment that is not meant seriously. That's why is an example of HYPERBOLE. [/INST] </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s>"
test_125,Betty la fea mi ha traumatizzata ahahaha o.o,The sentence contains a proposition that fails to make sense against the reality. That's why is an example of IM:FALSE ASSERTION.,OTHER,expresses situational irony,The sentence expresses situational irony. That's why is an example of OTHER.,"<s> [INST] Given the ironic sentence (INPUT), identify and return the rhetorical figure it exemplifies in (OUTPUT). Explain your reasoning first, and then answer with the rhetorical figure. [/INST] [INPUT] Betty la fea mi ha traumatizzata ahahaha o.o [/INPUT] [OUTPUT] The sentence contains a proposition that fails to make sense against the reality. That's why is an example of IM:FALSE ASSERTION. [/OUTPUT] </s> [INST] Given the sentence presents two or more opportunities to solve a problem. That's why is an example of EX:ALTERNVATING SOLUTION. [/INST] </s> [INST] The sentence shows a sudden change of the topic. That's why is an example of EX:NON SEQENT. [/INST] </s> [INST] The sentence expresses a strong opinion. That's why is an example of ST:STRONG OPINION. [/INST] </s> [INST] The sentence expresses a suggestion. That's why is an example of Q:QUESTION. [/INST] </s> [INST] The sentence expresses a possibility. That's why is an example of MP: POSSIBILITY. [/INST] </s> [INST] The sentence expresses a reality. That's why is an example of FACT. [/INST] </s>"
test_74,Ma tra tutti i cattolici del Governo Monti non c'e nessuno che possa consigliare il Papa di cacciare don Verze' dalla chiesa?,The sentence asks a question in order to make a point rather than to elicit an answer. That's why is an example of RHETORICAL QUESTION.,RHETORICAL QUESTION,asks a question in order to make a point rather than to elicit an answer,The sentence asks a question in order to make a point rather than to elicit an answer. That's why is an example of RHETORICAL QUESTION.,"<s> [INST] Given the ironic sentence (INPUT), identify and return the rhetorical figure it exemplifies in (OUTPUT). Explain your reasoning first, and then answer with the rhetorical figure. [/INST] [INPUT] Ma tra tutti i cattolici del Governo Monti non c'e nessuno che possa consigliare il Papa di cacciare don Verze' dalla chiesa? [/INPUT] [OUTPUT] The sentence asks a question in order to make a point rather than to elicit an answer. That's why is an example of RHETORICAL QUESTION. [/OUTPUT] </s> [INST] The sentence shows a sudden change of the topic. That's why is an example of EX:CONTEXT SHIFT. [/INST] </s> [INST] The sentence involves similarity between two things that have different ontological concepts. That's why is an example of ANALOGY. [/INST] </s> [INST] The sentence asks a question in order to make a point rather than to elicit an answer. That's why is an example of RHETORICAL QUESTION. [/INST] </s> [INST] The sentence expresses an idea or thought that is opposite to the one expected. That's why is an example of IRONY. [/INST] </s> [INST] The sentence shows a sudden change of the topic. That's why is an example of EX:CONTEXT SHIFT. [/INST] </s> [INST] The sentence involves similarity between two things that have different ontological concepts. That's why is an example of ANALOGY. [/INST] </s> </s> [INST] The sentence asks a question in order to make a point rather than to elicit an answer. That's why is an example of RHETORICAL QUESTION. [/INST] </s> </s> [INST] The sentence expresses an idea or thought that is opposite to the one expected. That's why is an example of IRONY. [/INST] </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s"
test_12,"Sgarbi ricoverato d'urgenza a Modena: ""Ero a mezz'ora dalla morte"". Bel modo di definire Piacenza. [@user]",The sentence is used to make a strong impression or emphasize a point. That's why is an example of HYPERBOLE.,ANALOGY,involves similarity between two things that have different ontological concepts,The sentence involves similarity between two things that have different ontological concepts. That's why is an example of ANALOGY.,"<s> [INST] Given the ironic sentence (INPUT), identify and return the rhetorical figure it exemplifies in (OUTPUT). Explain your reasoning first, and then answer with the rhetorical figure. [/INST] [INPUT] Sgarbi ricoverato d'urgenza a Modena: ""Ero a mezz'ora dalla morte"". Bel modo di definire Piacenza. [@user] [/INPUT] [OUTPUT] The sentence is used to make a strong impression or emphasize a point. That's why is an example of HYPERBOLE. [/OUTPUT] </s> [INST] Given the sentence, identify the sentence type. Is it a declaration, a question, a statement, a sentence that shows emotion, or a sentence that expresses irony? [/INST] <s> [INPUT] The sentence expresses sympathy. [/INPUT] </s> </s> [INST] Given the sentence, identify the sentence type. Is it a declaration, a question, a statement, a sentence that shows emotion, or a sentence that expresses irony? [/INST] <s> [INPUT] The sentence shows emotion. [/INPUT] </s> </s> [INST] Given the sentence, identify the sentence type. Is it a declaration, a question, a statement, a sentence that shows emotion, or a sentence that expresses irony? [/INST] <s> [INPUT] The sentence expresses irony. [/INPUT] </s> </s> [INST] Given the sentence, identify the sentence type. Is it a declaration, a question, a statement, a sentence that shows emotion, or a sentence that expresses irony? [/INST] <s> [INPUT] The sentence reduces the facts of an idea considered unpleasant in order to soften the reality. That's why is an example of EUPHEMISM. [/INPUT] </s> </s> [INST] Given the sentence, identify the sentence type. Is it a declaration, a question, a statement, a sentence that shows emotion, or a sentence that expresses irony? [/INST] <s> [INPUT] The sentence involves similarity between two things that have different ontological concepts. That's why is an example of ANALOGY. [/INPUT] </s> </s> [INST] Given the sentence, identify the sentence type. Is it a declaration, a question, a statement, a sentence that shows emotion, or a sentence that expresses irony? [/INST"
test_119,Sull'arresto di Azzollini il Pd ha votato secondo coscienza. Quindi a caso. [@user],The sentence shows a sudden change of the topic. That's why is an example of EX:CONTEXT SHIFT.,EX:OXYMORON PARADOX,presents a contradiction that is explicit,The sentence presents a contradiction that is explicit. That's why is an example of EX:OXYMORON PARADOX.,"<s> [INST] Given the ironic sentence (INPUT), identify and return the rhetorical figure it exemplifies in (OUTPUT). Explain your reasoning first, and then answer with the rhetorical figure. [/INST] [INPUT] Sull'arresto di Azzollini il Pd ha votato secondo coscienza. Quindi a caso. [@user] [/INPUT] [OUTPUT] The sentence shows a sudden change of the topic. That's why is an example of EX:CONTEXT SHIFT. [/OUTPUT] </s> [INST] The sentence presents two statements that are opposite. That's why is an example of EX:OXIMORON. [/INST] </s> [INST] The sentence involves similarity between two things that have different ontological concepts. That's why is an example of EX:ANALOGY. [/INST] </s> [INST] The sentence expresses an idea that is opposite of the reality. That's why is an example of EX:IRONy. [/INST] </s> [INST] The sentence reduces the scope of a idea to make the statement seem less extreme. That's why is an example of EX:HYPERBOLE. [/INST] </s> [INST] The sentence expresses a sentiment that is not meant seriously. That's why is an example of EX:IRONy. [/INST] </s> [INST] The sentence involves a comparison between two things that are unlike each other. That's why is an example of EX:SIMILE. [/INST] </s> [INST] The sentence shows a tendency to follow a certain topic in order to disguise the reality. That's why is an example of EX:OBSCURITY. [/INST] </s> [INST] The sentence reduces the intensity of an idea to make the statement seem less strong. That's why is an example of EX:UNDERSTATEMENT. [/INST] </s> [INST] The sentence involves a situation that is used to make a point about something else. That's why is an example of EX:PARALLEL. [/INST] </s> [INST] The sentence expresses a sentiment that is contrary to the facts. That's why is an example of EX:IRONy. [/INST] </s> [INST] The sentence contains a statement that is used to make the other statement seem more acceptable. That's why is an example of EX:BUFFERING. [/INST] </"
